Time_taken, Dev_set_loss, Train_set_loss, Train_loss, Context_length, Embedding_dim, Hidden_neurons
2.69 seconds, 2.7734174728393555, 2.798732042312622, 3.2213408946990967, 10, 2, 150
2.86 seconds, 2.77839732170105, 2.811688184738159, 2.52886962890625, 10, 2, 200
3.04 seconds, 2.6622164249420166, 2.677791118621826, 2.8448777198791504, 10, 2, 250
3.24 seconds, 2.6396474838256836, 2.666102886199951, 3.298217535018921, 10, 2, 300
3.45 seconds, 2.7847206592559814, 2.8160994052886963, 2.767982244491577, 10, 2, 350
3.67 seconds, 2.7976620197296143, 2.8184313774108887, 3.1438791751861572, 10, 2, 400
3.92 seconds, 2.7954154014587402, 2.8288779258728027, 2.749269485473633, 10, 2, 450
4.19 seconds, 2.813715696334839, 2.8387460708618164, 2.963989019393921, 10, 2, 500
4.32 seconds, 2.7123920917510986, 2.724174737930298, 2.8202614784240723, 10, 3, 50
4.46 seconds, 2.6911211013793945, 2.715986728668213, 2.84140682220459, 10, 3, 100
4.62 seconds, 2.728625535964966, 2.7433736324310303, 2.6974027156829834, 10, 3, 150
4.79 seconds, 2.8051974773406982, 2.8340649604797363, 2.8396177291870117, 10, 3, 200
4.97 seconds, 2.7921414375305176, 2.8198752403259277, 2.235086441040039, 10, 3, 250
5.19 seconds, 2.7963032722473145, 2.834012031555176, 2.8513705730438232, 10, 3, 300
5.41 seconds, 2.8378746509552, 2.8753721714019775, 2.512540578842163, 10, 3, 350
5.65 seconds, 2.8771910667419434, 2.910839319229126, 3.6139779090881348, 10, 3, 400
5.91 seconds, 2.865004062652588, 2.889395236968994, 2.470029592514038, 10, 3, 450
6.17 seconds, 2.8265981674194336, 2.8687667846679688, 2.5514376163482666, 10, 3, 500
6.30 seconds, 2.7761952877044678, 2.7867324352264404, 2.6555309295654297, 10, 4, 50
6.44 seconds, 2.788776397705078, 2.812134027481079, 3.026731014251709, 10, 4, 100
6.60 seconds, 2.807323932647705, 2.8595545291900635, 2.540356159210205, 10, 4, 150
6.77 seconds, 2.881253480911255, 2.9307944774627686, 2.8448426723480225, 10, 4, 200
6.96 seconds, 2.8493525981903076, 2.8748397827148438, 2.788361072540283, 10, 4, 250
7.16 seconds, 2.9058942794799805, 2.964639902114868, 3.175825834274292, 10, 4, 300
7.46 seconds, 2.8343143463134766, 2.8874669075012207, 2.5256454944610596, 10, 4, 350
7.69 seconds, 2.976520299911499, 3.0379514694213867, 2.5635359287261963, 10, 4, 400
7.96 seconds, 2.876688241958618, 2.9258532524108887, 2.6081295013427734, 10, 4, 450
8.23 seconds, 2.897649049758911, 2.942209005355835, 2.599851131439209, 10, 4, 500
8.36 seconds, 2.8359549045562744, 2.855053424835205, 3.129986524581909, 10, 5, 50
8.51 seconds, 2.7868611812591553, 2.819812774658203, 3.432534694671631, 10, 5, 100
8.66 seconds, 2.8142335414886475, 2.859534978866577, 2.7400670051574707, 10, 5, 150
8.84 seconds, 2.9113497734069824, 2.9569642543792725, 3.103851079940796, 10, 5, 200
9.02 seconds, 2.8646225929260254, 2.927048921585083, 2.5820796489715576, 10, 5, 250
9.23 seconds, 2.931994915008545, 2.984220504760742, 3.2707712650299072, 10, 5, 300
9.45 seconds, 2.9281840324401855, 2.9796648025512695, 3.032438039779663, 10, 5, 350
9.71 seconds, 2.9494333267211914, 3.0047342777252197, 2.680060625076294, 10, 5, 400
10.03 seconds, 3.0198302268981934, 3.0769219398498535, 3.2154529094696045, 10, 5, 450
10.30 seconds, 2.9553849697113037, 3.0119988918304443, 2.9061622619628906, 10, 5, 500
10.43 seconds, 2.7913448810577393, 2.8196914196014404, 3.4442365169525146, 10, 6, 50
10.57 seconds, 2.817197322845459, 2.8677682876586914, 2.7870137691497803, 10, 6, 100
10.73 seconds, 2.846465826034546, 2.9004130363464355, 2.977370262145996, 10, 6, 150
10.91 seconds, 2.892942428588867, 2.93400239944458, 3.8295862674713135, 10, 6, 200
11.10 seconds, 2.987964153289795, 3.034656286239624, 2.0877506732940674, 10, 6, 250
11.33 seconds, 2.8173768520355225, 2.8766987323760986, 2.957333564758301, 10, 6, 300
11.55 seconds, 2.9934091567993164, 3.046395778656006, 2.7481274604797363, 10, 6, 350
11.79 seconds, 3.037972927093506, 3.103931427001953, 2.5420217514038086, 10, 6, 400
12.05 seconds, 3.005052089691162, 3.060091972351074, 3.056760549545288, 10, 6, 450
12.33 seconds, 3.177610397338867, 3.2228329181671143, 2.847031831741333, 10, 6, 500
12.46 seconds, 2.8108084201812744, 2.8283236026763916, 2.3705990314483643, 10, 7, 50
12.61 seconds, 2.8006763458251953, 2.8297245502471924, 2.5597758293151855, 10, 7, 100
12.77 seconds, 2.8779566287994385, 2.924910306930542, 3.101151943206787, 10, 7, 150
12.94 seconds, 2.950253963470459, 2.997270345687866, 2.670595407485962, 10, 7, 200
13.14 seconds, 3.003618001937866, 3.0548932552337646, 2.3236656188964844, 10, 7, 250
13.35 seconds, 2.9332916736602783, 2.9934799671173096, 3.691396713256836, 10, 7, 300
13.65 seconds, 3.0756280422210693, 3.1280713081359863, 2.470876693725586, 10, 7, 350
13.90 seconds, 3.0176312923431396, 3.1077322959899902, 2.836758852005005, 10, 7, 400
14.17 seconds, 3.1075539588928223, 3.1980724334716797, 3.073223352432251, 10, 7, 450
14.46 seconds, 3.0661253929138184, 3.1661159992218018, 3.162846565246582, 10, 7, 500
14.60 seconds, 2.779033899307251, 2.8066160678863525, 2.880182981491089, 10, 8, 50
14.75 seconds, 2.844900608062744, 2.875635862350464, 3.018770694732666, 10, 8, 100
14.91 seconds, 2.9101247787475586, 2.966273784637451, 2.9185025691986084, 10, 8, 150
15.10 seconds, 2.9785680770874023, 3.0387680530548096, 3.16135311126709, 10, 8, 200
15.30 seconds, 2.9511821269989014, 3.0055160522460938, 3.380462646484375, 10, 8, 250
15.55 seconds, 2.9850945472717285, 3.0556416511535645, 3.770256519317627, 10, 8, 300
15.84 seconds, 3.095033884048462, 3.1615970134735107, 2.8947012424468994, 10, 8, 350
16.13 seconds, 3.138469934463501, 3.222717523574829, 2.2954962253570557, 10, 8, 400
16.45 seconds, 3.0512185096740723, 3.1368956565856934, 2.7793469429016113, 10, 8, 450
16.77 seconds, 3.170459508895874, 3.233347177505493, 3.316150665283203, 10, 8, 500
16.91 seconds, 2.7324435710906982, 2.7712929248809814, 2.6659140586853027, 10, 9, 50
17.06 seconds, 2.8823840618133545, 2.917605400085449, 2.8621153831481934, 10, 9, 100
17.23 seconds, 2.9856014251708984, 3.0130228996276855, 2.9854228496551514, 10, 9, 150
17.42 seconds, 2.9750678539276123, 3.024301290512085, 3.1942598819732666, 10, 9, 200
17.62 seconds, 2.995774507522583, 3.0445029735565186, 3.195483446121216, 10, 9, 250
17.87 seconds, 3.1510369777679443, 3.200744390487671, 3.9438893795013428, 10, 9, 300
18.12 seconds, 3.2026162147521973, 3.2651801109313965, 2.642637252807617, 10, 9, 350
18.39 seconds, 3.2292003631591797, 3.3147361278533936, 2.899350881576538, 10, 9, 400
18.65 seconds, 3.1608283519744873, 3.245994806289673, 2.650905132293701, 10, 9, 450
18.95 seconds, 3.3276498317718506, 3.374178886413574, 3.9754161834716797, 10, 9, 500
19.09 seconds, 2.7484397888183594, 2.787341833114624, 3.1210837364196777, 10, 10, 50
19.24 seconds, 2.838458299636841, 2.8726227283477783, 2.8177473545074463, 10, 10, 100
19.41 seconds, 2.938546657562256, 2.9987292289733887, 2.6967287063598633, 10, 10, 150
19.59 seconds, 2.9408113956451416, 2.9876790046691895, 2.79591703414917, 10, 10, 200
19.80 seconds, 3.057471752166748, 3.0954408645629883, 2.636291742324829, 10, 10, 250
20.06 seconds, 3.0301830768585205, 3.0976827144622803, 3.058513879776001, 10, 10, 300
20.31 seconds, 3.144383668899536, 3.204716205596924, 3.4244418144226074, 10, 10, 350
20.56 seconds, 3.2126619815826416, 3.2761988639831543, 2.8260602951049805, 10, 10, 400
20.84 seconds, 3.3964927196502686, 3.459629774093628, 3.2185161113739014, 10, 10, 450
21.14 seconds, 3.260385513305664, 3.3311328887939453, 2.2960524559020996, 10, 10, 500
21.28 seconds, 2.770341396331787, 2.791220188140869, 2.7667300701141357, 10, 11, 50
21.43 seconds, 2.906696319580078, 2.9391016960144043, 2.830767869949341, 10, 11, 100
21.60 seconds, 2.9584426879882812, 3.005934476852417, 2.6538405418395996, 10, 11, 150
21.78 seconds, 3.0394325256347656, 3.089200735092163, 2.637991428375244, 10, 11, 200
21.99 seconds, 3.0177688598632812, 3.095919132232666, 3.2250094413757324, 10, 11, 250
22.23 seconds, 3.0965819358825684, 3.1297738552093506, 3.152890920639038, 10, 11, 300
22.50 seconds, 3.213408946990967, 3.266284704208374, 4.741790294647217, 10, 11, 350
22.82 seconds, 3.1570181846618652, 3.2327463626861572, 3.933964729309082, 10, 11, 400
23.10 seconds, 3.3723950386047363, 3.4783883094787598, 3.2475383281707764, 10, 11, 450
23.45 seconds, 3.3229312896728516, 3.3840079307556152, 2.8431026935577393, 10, 11, 500
23.59 seconds, 2.8810250759124756, 2.8977062702178955, 2.9464988708496094, 10, 12, 50
23.74 seconds, 2.951277256011963, 2.983950614929199, 2.9019792079925537, 10, 12, 100
23.91 seconds, 2.9532551765441895, 2.9999701976776123, 2.841628313064575, 10, 12, 150
24.10 seconds, 3.0503792762756348, 3.110988140106201, 3.3953359127044678, 10, 12, 200
24.30 seconds, 3.1867055892944336, 3.26837420463562, 2.9858205318450928, 10, 12, 250
24.57 seconds, 3.2635297775268555, 3.3135392665863037, 3.8098440170288086, 10, 12, 300
24.86 seconds, 3.2600185871124268, 3.3335649967193604, 3.8487985134124756, 10, 12, 350
25.20 seconds, 3.3365039825439453, 3.4344356060028076, 3.160123348236084, 10, 12, 400
25.53 seconds, 3.5425894260406494, 3.628865957260132, 2.5971062183380127, 10, 12, 450
25.90 seconds, 3.348060369491577, 3.411879539489746, 2.8237433433532715, 10, 12, 500
26.04 seconds, 2.825659990310669, 2.8604726791381836, 3.1576945781707764, 10, 13, 50
26.20 seconds, 2.921971559524536, 2.9553446769714355, 3.59181547164917, 10, 13, 100
26.38 seconds, 2.9988017082214355, 3.049739360809326, 2.49349045753479, 10, 13, 150
26.58 seconds, 3.081529378890991, 3.1361582279205322, 2.7309305667877197, 10, 13, 200
26.78 seconds, 3.1944820880889893, 3.2453415393829346, 3.4316182136535645, 10, 13, 250
27.06 seconds, 3.094831705093384, 3.143263339996338, 3.0744690895080566, 10, 13, 300
27.31 seconds, 3.3289237022399902, 3.3856749534606934, 3.492527961730957, 10, 13, 350
27.62 seconds, 3.405967950820923, 3.474997043609619, 3.4310495853424072, 10, 13, 400
27.91 seconds, 3.425236225128174, 3.5183298587799072, 3.1622378826141357, 10, 13, 450
28.24 seconds, 3.4548330307006836, 3.5348172187805176, 3.8350350856781006, 10, 13, 500
28.38 seconds, 2.831937313079834, 2.860205888748169, 3.7162563800811768, 10, 14, 50
28.54 seconds, 2.863344430923462, 2.9002788066864014, 3.5162904262542725, 10, 14, 100
28.72 seconds, 2.967884063720703, 3.0104196071624756, 2.6311919689178467, 10, 14, 150
28.93 seconds, 3.0391204357147217, 3.0913050174713135, 3.5452401638031006, 10, 14, 200
29.14 seconds, 3.1307923793792725, 3.20341420173645, 3.055509567260742, 10, 14, 250
29.40 seconds, 3.174290180206299, 3.2296411991119385, 4.757774353027344, 10, 14, 300
29.65 seconds, 3.156730890274048, 3.2070765495300293, 3.173715114593506, 10, 14, 350
29.98 seconds, 3.3585989475250244, 3.4316229820251465, 3.038581609725952, 10, 14, 400
30.30 seconds, 3.434084892272949, 3.5174379348754883, 2.3175318241119385, 10, 14, 450
30.68 seconds, 3.2332658767700195, 3.3067502975463867, 3.6888949871063232, 10, 14, 500
30.82 seconds, 2.7967464923858643, 2.8158867359161377, 2.9185636043548584, 10, 15, 50
30.98 seconds, 2.869356632232666, 2.899249315261841, 2.522402048110962, 10, 15, 100
31.23 seconds, 2.9016013145446777, 2.9308180809020996, 2.3192594051361084, 10, 15, 150
31.45 seconds, 3.018677234649658, 3.0702626705169678, 2.975252866744995, 10, 15, 200
31.70 seconds, 3.053278684616089, 3.1233456134796143, 4.209097385406494, 10, 15, 250
32.00 seconds, 3.1858856678009033, 3.2402358055114746, 2.6431519985198975, 10, 15, 300
32.25 seconds, 3.45704984664917, 3.524134635925293, 3.566746473312378, 10, 15, 350
32.60 seconds, 3.303506374359131, 3.3828177452087402, 2.38077449798584, 10, 15, 400
32.92 seconds, 3.329031467437744, 3.418706178665161, 3.7070086002349854, 10, 15, 450
33.25 seconds, 3.589818239212036, 3.6856882572174072, 4.085484027862549, 10, 15, 500
33.39 seconds, 2.791888475418091, 2.818140983581543, 2.7442097663879395, 10, 16, 50
33.55 seconds, 2.9310169219970703, 2.9677562713623047, 2.805788040161133, 10, 16, 100
33.73 seconds, 3.052311420440674, 3.0925042629241943, 3.267815113067627, 10, 16, 150
33.94 seconds, 3.1163156032562256, 3.166863203048706, 3.1734044551849365, 10, 16, 200
34.19 seconds, 3.161139965057373, 3.227235794067383, 3.704929828643799, 10, 16, 250
34.50 seconds, 3.267775535583496, 3.3594651222229004, 3.0679290294647217, 10, 16, 300
34.77 seconds, 3.193244457244873, 3.2722489833831787, 2.6917269229888916, 10, 16, 350
35.04 seconds, 3.4293882846832275, 3.4869449138641357, 3.449979543685913, 10, 16, 400
35.33 seconds, 3.522449016571045, 3.614746332168579, 4.454150676727295, 10, 16, 450
35.75 seconds, 3.559413194656372, 3.6280901432037354, 3.1554343700408936, 10, 16, 500
35.89 seconds, 2.8815791606903076, 2.9090375900268555, 3.228365421295166, 10, 17, 50
36.06 seconds, 3.046419382095337, 3.0874645709991455, 2.713618755340576, 10, 17, 100
36.26 seconds, 3.0132839679718018, 3.065417528152466, 3.0760350227355957, 10, 17, 150
36.47 seconds, 3.057384490966797, 3.1268134117126465, 2.6541755199432373, 10, 17, 200
36.73 seconds, 3.165776491165161, 3.224306106567383, 4.584773540496826, 10, 17, 250
37.03 seconds, 3.299238920211792, 3.3526670932769775, 3.9653513431549072, 10, 17, 300
37.29 seconds, 3.3955233097076416, 3.4671859741210938, 3.824476718902588, 10, 17, 350
37.56 seconds, 3.452587127685547, 3.548520803451538, 3.1057956218719482, 10, 17, 400
37.86 seconds, 3.706494092941284, 3.75724458694458, 3.219590425491333, 10, 17, 450
38.17 seconds, 3.4130828380584717, 3.4715733528137207, 4.469123840332031, 10, 17, 500
38.32 seconds, 2.8270890712738037, 2.8566641807556152, 2.709362030029297, 10, 18, 50
38.48 seconds, 2.978837013244629, 3.02415132522583, 2.787034511566162, 10, 18, 100
38.70 seconds, 2.9656243324279785, 3.010354518890381, 2.8363800048828125, 10, 18, 150
38.91 seconds, 3.107309579849243, 3.1507081985473633, 2.6117162704467773, 10, 18, 200
39.15 seconds, 3.2095730304718018, 3.268693685531616, 2.9140379428863525, 10, 18, 250
39.45 seconds, 3.2340457439422607, 3.309264659881592, 4.721527099609375, 10, 18, 300
39.70 seconds, 3.3750851154327393, 3.457899332046509, 3.799532413482666, 10, 18, 350
39.97 seconds, 3.470231771469116, 3.5033376216888428, 3.277778387069702, 10, 18, 400
40.34 seconds, 3.474130153656006, 3.528158187866211, 4.424921035766602, 10, 18, 450
40.74 seconds, 3.637448787689209, 3.6977171897888184, 2.569084644317627, 10, 18, 500
40.89 seconds, 2.7960195541381836, 2.8184428215026855, 2.6313388347625732, 10, 19, 50
41.05 seconds, 2.927497148513794, 2.9625344276428223, 2.644251585006714, 10, 19, 100
41.23 seconds, 3.050048351287842, 3.106456995010376, 3.4903624057769775, 10, 19, 150
41.45 seconds, 3.0930490493774414, 3.1391477584838867, 2.7500381469726562, 10, 19, 200
41.68 seconds, 3.236088275909424, 3.2745659351348877, 2.978353500366211, 10, 19, 250
41.95 seconds, 3.3101067543029785, 3.3755431175231934, 3.389463186264038, 10, 19, 300
42.23 seconds, 3.3964357376098633, 3.4619526863098145, 2.99819278717041, 10, 19, 350
42.51 seconds, 3.3942205905914307, 3.4637296199798584, 3.6165053844451904, 10, 19, 400
42.81 seconds, 3.5404303073883057, 3.6019248962402344, 4.3629584312438965, 10, 19, 450
43.15 seconds, 3.4895081520080566, 3.534463405609131, 4.647936820983887, 10, 19, 500
0.49 seconds, 2.5410537719726562, 2.553968667984009, 2.6520230770111084, 11, 1, 50
0.62 seconds, 2.5523643493652344, 2.5657756328582764, 2.5203466415405273, 11, 1, 100
0.77 seconds, 2.636744976043701, 2.643195152282715, 2.4341516494750977, 11, 1, 150
0.93 seconds, 2.6289849281311035, 2.640345335006714, 2.6993870735168457, 11, 1, 200
1.11 seconds, 2.6161346435546875, 2.626770496368408, 2.548398733139038, 11, 1, 250
1.30 seconds, 2.6183278560638428, 2.632526397705078, 2.670969247817993, 11, 1, 300
1.51 seconds, 2.6283037662506104, 2.6385581493377686, 2.8257384300231934, 11, 1, 350
1.72 seconds, 2.57122540473938, 2.5856947898864746, 2.8697965145111084, 11, 1, 400
1.98 seconds, 2.624830484390259, 2.6342809200286865, 2.622433662414551, 11, 1, 450
2.24 seconds, 2.713592529296875, 2.7270188331604004, 3.009395122528076, 11, 1, 500
2.37 seconds, 2.747541666030884, 2.757869005203247, 2.4943995475769043, 11, 2, 50
2.51 seconds, 2.725545883178711, 2.7330684661865234, 3.2989020347595215, 11, 2, 100
2.66 seconds, 2.7824618816375732, 2.797645330429077, 3.165464401245117, 11, 2, 150
2.83 seconds, 2.7254478931427, 2.7371089458465576, 2.6586191654205322, 11, 2, 200
3.01 seconds, 2.729552984237671, 2.754542589187622, 3.012350559234619, 11, 2, 250
3.22 seconds, 2.6799778938293457, 2.692607879638672, 3.0570592880249023, 11, 2, 300
3.43 seconds, 2.8111605644226074, 2.8511641025543213, 2.9544501304626465, 11, 2, 350
3.65 seconds, 2.822082757949829, 2.846827745437622, 2.395479440689087, 11, 2, 400
3.94 seconds, 2.7627365589141846, 2.7943990230560303, 2.631833076477051, 11, 2, 450
4.26 seconds, 2.796900749206543, 2.819727659225464, 2.627840995788574, 11, 2, 500
4.40 seconds, 2.696153402328491, 2.707960844039917, 2.5322301387786865, 11, 3, 50
4.55 seconds, 2.710613250732422, 2.7366089820861816, 2.508701801300049, 11, 3, 100
4.73 seconds, 2.689229726791382, 2.70569109916687, 2.258726119995117, 11, 3, 150
4.92 seconds, 2.8318631649017334, 2.8568685054779053, 2.831613540649414, 11, 3, 200
5.15 seconds, 2.8434081077575684, 2.8602471351623535, 3.033323287963867, 11, 3, 250
5.37 seconds, 2.8388192653656006, 2.876936197280884, 2.3314828872680664, 11, 3, 300
5.66 seconds, 2.867361068725586, 2.890878200531006, 4.665864944458008, 11, 3, 350
5.89 seconds, 2.8078649044036865, 2.858830690383911, 3.2969071865081787, 11, 3, 400
6.16 seconds, 2.876354217529297, 2.943852663040161, 4.798860549926758, 11, 3, 450
6.45 seconds, 2.857391595840454, 2.8896496295928955, 5.3506598472595215, 11, 3, 500
6.58 seconds, 2.7797024250030518, 2.796640157699585, 2.896583318710327, 11, 4, 50
6.73 seconds, 2.787445306777954, 2.804813861846924, 2.7464160919189453, 11, 4, 100
6.89 seconds, 2.770038366317749, 2.79801082611084, 2.722806215286255, 11, 4, 150
7.07 seconds, 2.8728890419006348, 2.9021096229553223, 3.058580160140991, 11, 4, 200
7.31 seconds, 2.856771469116211, 2.8963983058929443, 2.5259482860565186, 11, 4, 250
7.52 seconds, 2.7910428047180176, 2.8359720706939697, 2.3892297744750977, 11, 4, 300
7.76 seconds, 2.8317770957946777, 2.8785791397094727, 2.4994449615478516, 11, 4, 350
8.00 seconds, 2.924502372741699, 2.9559123516082764, 3.3349852561950684, 11, 4, 400
8.30 seconds, 2.915395736694336, 2.9580650329589844, 2.754324436187744, 11, 4, 450
8.60 seconds, 2.9852569103240967, 3.045337200164795, 2.8557651042938232, 11, 4, 500
8.73 seconds, 2.7677013874053955, 2.7988011837005615, 2.790987968444824, 11, 5, 50
8.88 seconds, 2.762927293777466, 2.791116952896118, 2.763718843460083, 11, 5, 100
9.05 seconds, 2.8324661254882812, 2.8631608486175537, 2.6663942337036133, 11, 5, 150
9.24 seconds, 2.8458316326141357, 2.8755834102630615, 1.9139543771743774, 11, 5, 200
9.45 seconds, 2.858598232269287, 2.9034485816955566, 3.545499324798584, 11, 5, 250
9.67 seconds, 2.896865129470825, 2.941744089126587, 3.0497066974639893, 11, 5, 300
9.92 seconds, 2.9267654418945312, 2.954240083694458, 2.6996207237243652, 11, 5, 350
10.20 seconds, 2.9114160537719727, 2.9745688438415527, 2.9747519493103027, 11, 5, 400
10.48 seconds, 2.9927144050598145, 3.051675319671631, 2.7604241371154785, 11, 5, 450
10.83 seconds, 2.9986753463745117, 3.053657054901123, 2.5822346210479736, 11, 5, 500
10.96 seconds, 2.7850515842437744, 2.801882028579712, 2.488098382949829, 11, 6, 50
11.11 seconds, 2.860646963119507, 2.9049155712127686, 2.4604156017303467, 11, 6, 100
11.31 seconds, 2.8631198406219482, 2.9013431072235107, 2.984684467315674, 11, 6, 150
11.50 seconds, 2.8506224155426025, 2.886568069458008, 2.7975564002990723, 11, 6, 200
11.69 seconds, 2.911001682281494, 2.944784641265869, 4.427667140960693, 11, 6, 250
11.93 seconds, 2.8456132411956787, 2.9008665084838867, 2.7160260677337646, 11, 6, 300
12.23 seconds, 2.922534465789795, 2.983456611633301, 2.9648189544677734, 11, 6, 350
12.46 seconds, 2.9423065185546875, 3.003953456878662, 2.837620258331299, 11, 6, 400
12.74 seconds, 3.001371383666992, 3.0692152976989746, 4.562815189361572, 11, 6, 450
13.07 seconds, 3.0402629375457764, 3.083017110824585, 2.545353651046753, 11, 6, 500
13.21 seconds, 2.728827714920044, 2.747462511062622, 2.719001293182373, 11, 7, 50
13.36 seconds, 2.7586171627044678, 2.7783796787261963, 2.5567803382873535, 11, 7, 100
13.55 seconds, 2.8486809730529785, 2.8820960521698, 3.327152967453003, 11, 7, 150
13.74 seconds, 2.8069534301757812, 2.846494436264038, 2.4548816680908203, 11, 7, 200
13.94 seconds, 2.9432475566864014, 2.978792905807495, 2.5530452728271484, 11, 7, 250
14.16 seconds, 2.9469645023345947, 2.984741449356079, 2.6035962104797363, 11, 7, 300
14.46 seconds, 2.9646377563476562, 3.0056731700897217, 3.084650754928589, 11, 7, 350
14.75 seconds, 2.9426639080047607, 3.001119613647461, 3.9277830123901367, 11, 7, 400
15.03 seconds, 3.0495617389678955, 3.1059978008270264, 2.886016607284546, 11, 7, 450
15.32 seconds, 3.0806145668029785, 3.176360607147217, 3.2378761768341064, 11, 7, 500
15.46 seconds, 2.7854928970336914, 2.7971808910369873, 2.9730124473571777, 11, 8, 50
15.61 seconds, 2.814861536026001, 2.8525359630584717, 2.6912641525268555, 11, 8, 100
15.77 seconds, 2.849705934524536, 2.8991758823394775, 2.879423141479492, 11, 8, 150
15.95 seconds, 2.9569931030273438, 3.018308162689209, 2.983708381652832, 11, 8, 200
16.15 seconds, 2.875638484954834, 2.93863844871521, 2.5396432876586914, 11, 8, 250
16.37 seconds, 2.9729676246643066, 3.0300142765045166, 2.876033067703247, 11, 8, 300
16.61 seconds, 3.01101016998291, 3.0548884868621826, 2.3771486282348633, 11, 8, 350
16.87 seconds, 2.963792324066162, 3.0200839042663574, 2.5189597606658936, 11, 8, 400
17.16 seconds, 3.12335205078125, 3.1826276779174805, 3.098050594329834, 11, 8, 450
17.51 seconds, 3.1123735904693604, 3.1790473461151123, 4.23276948928833, 11, 8, 500
17.65 seconds, 2.754854202270508, 2.778627634048462, 3.3442885875701904, 11, 9, 50
17.82 seconds, 2.836411476135254, 2.8718273639678955, 3.071043014526367, 11, 9, 100
17.98 seconds, 3.00347900390625, 3.0579137802124023, 2.576171636581421, 11, 9, 150
18.16 seconds, 2.8656721115112305, 2.91357421875, 2.462368965148926, 11, 9, 200
18.41 seconds, 2.9810657501220703, 3.029571771621704, 4.2463154792785645, 11, 9, 250
18.66 seconds, 2.9922115802764893, 3.0366158485412598, 2.483511209487915, 11, 9, 300
18.92 seconds, 3.0545763969421387, 3.104731559753418, 2.505769729614258, 11, 9, 350
19.18 seconds, 3.1293838024139404, 3.1839613914489746, 3.9311091899871826, 11, 9, 400
19.52 seconds, 3.1012895107269287, 3.148009777069092, 3.139117956161499, 11, 9, 450
19.87 seconds, 3.163626194000244, 3.2126128673553467, 3.2381739616394043, 11, 9, 500
20.01 seconds, 2.7727386951446533, 2.7849717140197754, 2.919647216796875, 11, 10, 50
20.18 seconds, 2.862903594970703, 2.8982133865356445, 3.218414306640625, 11, 10, 100
20.37 seconds, 2.798964500427246, 2.838730812072754, 3.22802472114563, 11, 10, 150
20.57 seconds, 2.9939870834350586, 3.033762216567993, 3.0449280738830566, 11, 10, 200
20.79 seconds, 2.944243907928467, 2.9940717220306396, 2.807049036026001, 11, 10, 250
21.07 seconds, 3.056349515914917, 3.1094460487365723, 4.201611518859863, 11, 10, 300
21.36 seconds, 3.000838279724121, 3.0555427074432373, 3.5225391387939453, 11, 10, 350
21.67 seconds, 3.0750045776367188, 3.127951145172119, 2.9045183658599854, 11, 10, 400
21.98 seconds, 3.1001462936401367, 3.156615972518921, 3.8837437629699707, 11, 10, 450
22.34 seconds, 3.3277034759521484, 3.4065394401550293, 3.848015308380127, 11, 10, 500
22.48 seconds, 2.761806011199951, 2.7766637802124023, 2.664642572402954, 11, 11, 50
22.65 seconds, 2.8175570964813232, 2.846839666366577, 2.550518751144409, 11, 11, 100
22.82 seconds, 2.83671236038208, 2.85776424407959, 3.1387722492218018, 11, 11, 150
23.03 seconds, 3.0054938793182373, 3.0342512130737305, 2.8786938190460205, 11, 11, 200
23.27 seconds, 3.024630069732666, 3.0750203132629395, 3.273470640182495, 11, 11, 250
23.51 seconds, 3.0659470558166504, 3.1245532035827637, 3.474677324295044, 11, 11, 300
23.76 seconds, 3.1214609146118164, 3.178997755050659, 2.825371026992798, 11, 11, 350
24.02 seconds, 3.157674551010132, 3.2306766510009766, 3.7460224628448486, 11, 11, 400
24.35 seconds, 3.1540822982788086, 3.218545913696289, 3.2369818687438965, 11, 11, 450
24.67 seconds, 3.320950984954834, 3.40151047706604, 3.2137601375579834, 11, 11, 500
24.81 seconds, 2.8010082244873047, 2.8247058391571045, 2.8107287883758545, 11, 12, 50
24.98 seconds, 2.856961727142334, 2.8845221996307373, 3.5498945713043213, 11, 12, 100
25.15 seconds, 2.8524670600891113, 2.8823399543762207, 2.7242655754089355, 11, 12, 150
25.36 seconds, 3.027411460876465, 3.0752651691436768, 3.1520750522613525, 11, 12, 200
25.56 seconds, 3.0770070552825928, 3.1248862743377686, 3.2810590267181396, 11, 12, 250
25.83 seconds, 3.143566608428955, 3.2216479778289795, 3.390425682067871, 11, 12, 300
26.11 seconds, 3.268862009048462, 3.300574541091919, 3.015733003616333, 11, 12, 350
26.41 seconds, 3.328939199447632, 3.390059471130371, 2.9356040954589844, 11, 12, 400
26.71 seconds, 3.3139076232910156, 3.3668274879455566, 2.675173044204712, 11, 12, 450
27.03 seconds, 3.355119228363037, 3.428499221801758, 2.9764018058776855, 11, 12, 500
27.18 seconds, 2.804931879043579, 2.8273985385894775, 2.646868944168091, 11, 13, 50
27.34 seconds, 2.872844934463501, 2.8988208770751953, 2.7352023124694824, 11, 13, 100
27.51 seconds, 2.9789347648620605, 3.0128390789031982, 2.992764472961426, 11, 13, 150
27.72 seconds, 3.025622606277466, 3.0484259128570557, 4.753763675689697, 11, 13, 200
27.93 seconds, 3.0170185565948486, 3.0465056896209717, 3.1329102516174316, 11, 13, 250
28.24 seconds, 3.166304588317871, 3.202936887741089, 2.8884401321411133, 11, 13, 300
28.56 seconds, 3.2086915969848633, 3.2638087272644043, 2.949392080307007, 11, 13, 350
